reviewText,Positive
I loved it I was able to get going really fast. Also the hints helped me through times that I was confused in. I also really like the extra quests along the way. Yes it's easy toPlay because I beat it in under a week.,1
awwww man! i was so excited when i got this app. for the first 10 minutes it worked fine! then it started forcing close every time i tried to combine 2 elements and nothing happened. (which is 90% of the time) i even powered off my kindle and it still wo,0
this is the best app ever it is funny it is stoopid. but in the good way I love this app,1
my review for this app is further in this but I.feel.like I need to talk to the people who complain first. A. you need to rate these apps based on gameplay and your opinion not how well it works. B. it is okay to talk about it but when more than 100 peop,1
"I kept hearing about the problem with force closing in this game, but I decided to buy it when I saw reviews about it being supposedly fixed. The game works great, does not force close at all and the quests are fun, too. Its a nice puzzle game and quite ",1
I almost didn't download this and that would have been a shame. I have already played this over an hour and had no troubles on my kindle fire.,1
"It makes me sad that an app is created (it did not evolve) that makes us want to be a god. Why can't we seek the true god, who is God.. Yet, thanks for the free app.",0
this app will allow me to buy it but it wont let me download it...kinda weird so there for it sucks,0
I love this I learned so much.  I wonder if I put blank and blank together this might happen. Doodle God is the best,1
this game is the ballet I'm supposed to be.get it because it's cool and stuff.I haven't had any problems mentioned in other reviews.,1
"like reviews, this app worked well for ten or fifteen minutes on my fire. then it started force closing everytime I tried to combine two elements. if they could fix this bug, then this app would be great. till then its just worthless.",0
cant even pl&aacute;y due to this issue!! plz fix so we can enjoy the game. that's all I have to say about this,0
I saw a few complains about the app crashed on KF but I decided to give it a try anyway and it works great.  I love this game.  The introductory is good.  The graphic is great.  The music is just right. It will stay on my KF for awhile.,1
"Like the title says, the issue with the force closing down right ruins this little game. I was genuinely intrigued until it started force closing on me. Now, as soon as I try to combine an element, it force closes on me.I would be more than happy to give",0
I don't trust Russian or Chinese apps. This is boring and has shady elements also not fun at all. I don't recommend.,0
I had fun playing this morning till it kept force closing..I checked and they updated...and fast too probably for all the complaints..too bad it got bad reviews because of the glitches. I cant wait till it finishes installing!,1
Doodle God is a game where u create &quot;elements&quot; such as airplanes or cars. this is one of my favorite apps which seems very fun to me. I love this app,1
"When I saw the game, it just looked like a easy game.y but as I got into the game,it looked fun and addicting. And I was right and right now, I'm on episode 2, with 111 creations and 15 groups too.",1
"A totally unique fun game. I always only get free apps. Don't deny a lot of you don't do the same. After I played this free version, I HAVE to buy the full version.",1
In my opinion it's great because you can turn off all the inappropriate stuff in the settings and you can make cool things great for a 9 year old :D,1
Doodle God is the originalnal game That I saw on Kong many many years ago. Still the game is still awesome!!!,1
this game got good reviews so I gave it a try and I'm very disappointed! I got it on my kindle fire and I got about halfway through the game and it all of a sudden started to force close and I'm getting fed up so I deleted it because it isn't worth it. I,0
FUN GREAT LOVE IT BEST GAME EVER. SUPER FUN. SO GLAD IT BECAME FREE BUY THE APP. IT IS SOOO SO SO MUCH FUN. GREATTHE BEST GAME EVER,1
"I really didn't expect to be impressed by this game, but it is really a lot of fun and hard to put down. I have had no issues so far on my kindle fire. very clever game!",1
"reading the reviews made me hesitate. I have had no issues whatsoever on my kindle fire. a fun game that makes you think, so go ahead and try it. very entertaining!",1
The latest update has fixed the force-close issue for me.  I'm enjoying the punny combinations again.  Thanks for the excellent customer service.,1
"I love this app. It is amazing, I have a Kindle Fire and it works perfectly! Please make the Doodle Devil free for a day too! This will make all of my friends jealous, thank you for making this app. I can honestly say this would ne my favorite app of all",1
it keep force closing it sucks o my god it sucksasfx scar faced dxfd deft cerf sdg dcx adj jhddj idjj,0
I was looking for Pocket God awhile ago and saw this app I finnaly got money so I got the trial. Cool decided to get the full game. Awesome! what's with the bad reviews you can turn off the bad stuff I'm a kid but I'm not all immature awesome game seriou,1
There are many glitches with the game.Some elements you combine cause the game to crash.Can you fix this? Also the game is amazing!,1
This app is awful.  All you do is combine things.  I got this app for free and it is not even worth that! You would have to pay me to play this... it is AWFUL!!!!!,0
hhdyysiudhjsyysju sigenugeiur nshhrnudbnehve d. ekhdvjdggsiyfui gu ii hi hy ia a a a a a a a a a a a a,1
hi hi hi hi hi hi hi hi hi hi hi hi h oh I h I g I g I g u g I t k t u t,1
"Does not work on my kindle, even after repeated attempts... Maybe a software glitch???",0
I use this app on my Kindle Fire HD. I've found it to be quite helpful in accessing files i need to review or share.,1
"Box has its issues on the pc, but the android app is just what you would think it was, an app to download files to the android.",1
I use all the time for my files and projects. Easy to use and it's free (right now).  Thank you.,1
"Everyone with a Kindle should have a Box account and this app. The hard drive is smallish, but Box helps out with file storage.",1
this is a great app and for a limited time until march 23 you get fifty gigs for the rest of your life. jump on this one quick boys cause greatest deal on the kindle app market. it also works great with my app manager.,1
"Between Dropbox, Sugarsync, and Box - Box is the best. I got 50GB of free storage instead of just 5GB because of a free promotion. That's 10x more than Sugarsync and 25x more Dropbox. Box has way more features and is the most secure. Love it!",1
"This is a great application!  Easy enough to set up and use and makes transferring files between your PC, Mac, iPad, etc. easy and painless&#8230;&#8230;.and the base application is free.  For business use, added space is inexpensive and you can share th",1
"Service on par with any of the other cloud-based storage services available right now. can upload lots of file types, integration with Microsoft Office and other web apps is an interesting idea, I have yet to explore that fully.",1
"great cloud storage app, now more than ever since for a limited time through March 23rd you get 50GB free for lifetime if you sign up. excellent with the limited space on the kindle fire and makes it easy to sideload apps you've backed up from you androi",1
"I tried this cloud storage after I tried dropbox first and hands down. If you can use a place that gives you free 50 gig account and a pretty descent amount of options to do with your music ,movies,or even programs whatever you would like to do with the ",1
"Has plenty of free room and board, lol.. Nothing but the best!. I use this with &quot;File Expert&quot; to back up none amazone files... If you haven't heard, go check out my review list for nothing but &quot;Must Haves&quot; for KF users. You have a app",1
Great product for sharing vids and pics... great holding place for vids you don't want to store on your phone,1
"I could not get this to work.  ODdly, after several attempts, it was still a mystery.  Dropbox worked much better.",0
Great app to store and use doc's and pictures across all your devices.  I have used Box and Dropbox and they are about the same to me.,1
"If you sign up with an LG device, you get 50GB of storage. For free? Yes, sir! Other than throwing a few files on there from time to time, there isn't much I use this for so it suits me just fine.",1
Very happy with box on my kindle fire hd.  Performs exactly as expected. I was able to post a PowerPoint on box and then view the presentation on my Kindle even though there is no PowerPoint App on the Kindle.,1
I collaborate with my band mates using this app. I'll record some stuff and upload it to box and that way they can check out what I'm writing. I signed up for Box when they were having the 50gb of free storage for lifetime so if that deal is still going ,1
I can access my Box and Dropbox accounts through my QuickOffice Pro app.  That avenue doesn't work if I want to download onto the local memory.  The Box app allows me full access to Box files and will let me download into the device.  Very handy if you'r,1
"I use this program consistently! Works great with my Samsung Galaxy Note 10.1, laptop and desktop. Best app for sharing jobs!",1
"A great cloud solution for backing up, sharing, storing and viewing anywhere...your files etcetera. Try it now, you'll like it forever.",1
"I don't know if BOX even works on Kindle Fire. I downloaded from Amazon app store &amp; installed it, but have NEVER BEEN ABLE TO LOG IN! It's been a few weeks now, I emailed support but no response!! Whenever I try to log in with my email/password it sa",0
This works great all my pictures and files are saved and its good app I use it all time. There is never an issue easy to use,1
Someone wrote that you can't upload multiple files at once with the free version. That is incorrect. You can. There's an option to do just that. I use it all the time. This is a great service - and I only have the free account! The only problem I have wi,1
"This is easy to set up and easy to use. I installed it on my laptop and my Kindle with no problem. I don;t use it often since I have a few other cloud apps, but it's a good overflow to share projects with other users. In case you don't get it, this is li",1
"I thought this was &#34;Dropbox&#34; before I realized what it really was.  I since uninstalled it from my Kindle and from my Cloud.  I like &#34;Dropbox&#34; better.  Now if I can just figure out how to cancel my Box account, I'd be really happy.  Anyon",0
How can you go wrong with free storage. I have to admit I've gotten more use from dropbox in the past but seeing how box has recently added sycing with their desktop app I think dropbox has some real competition now.,1
keeps saying sso token is bad when signing in through google 2 step verification on kindle fire.  please fix soon.,0
ties up the computer does not work and Norton does not recommend it because of the lack of use by its people,0
"I have 50 GB Box storage and this is awesome. I have tons of music files, power-point, word docs. Easy to upload, and access on the go. Never had issues. combines with Pogoplug app, and Google Drive, this solves private/public cloud infrastructure for my",1
"I use dropbox as well. Never can have enough storage, especially when you have a Kindle Fire.They are running a special promote right now for 30 days.. you get upgraded to 50 GB of storage for lifetime for fee. Don't miss out on this!",1
"This app is a great way to connect in between devices from Kindle Fire to your home computer & it sync. very well.  I was able to set it up very quickly and it works well to stay organized from the office to home, and to be able to look at important file",1
"Just being honest.  I use Box but also use other cloud storage, one for Apple, and one for Microsoft and find all three to be about the same for ease, accessibility and value.  I have never pushed the limits on any of them and I have not shifted to their",1
This is pretty much like the other mobile Box apps. There really arent many ways you can mess up a cloud storage app. It's easy to use and great for those you use cloud storage.,1
"And easy way for me to save important files or photos and not have to ever worry about losing them. No lost jump drives, destroyed CD's, or crashed hard drive to lose my precious information.",1
"This app works very well and I am able to sync my Tablet, Cell Phone, & Computers to each other and sync to the cloud. Sharing is very simple to do as well. I signed up for the free 5GB and Box ended up giving me lifetime 50GB for free! They also gave me",1
this is a good working app that worked on my phone worked on my tablet worked on with my computer,1
"This is the ideal package for anyone with multiple computers, smart cell phones, or e readers.  You can back up everything and then access it through all devices.  Very nice.",1
Great way to store stuff off your device.  Also makes it much easier to side load apps to devices they are not normally available to.,1
Easy to get along with and use. passes things from one device to the next easily. Could not be more simple to use,1
easy to use with simple windows and mac integration; also using with iPhone and Kindle HD. and finally my  50 GB Box storage is awesome.,1
I have Box on all of my mobile devices and like the ease of use. I also use other storage programs but Box compliments them well.,1
I really love how it teaches u all the different Greek names and such I think all Greek fans should get it,1
"I never studied Greek Mythology in school but I definitely had an interest for the basics, so this app is perfect.  The app maker has a few interesting apps, I have purchased just about all of them.  For $1.00 per app, how can you go wrong.This type of a",1
It's boring and was a waste of money.I would not recommend this app.  Very little info and like I said..... boring.,0
Very fun. It is a pretty simple and addictive game. Good for passing the time.-Samsung InterceptThere is no reason for a 1 star review.,1
"I have abduction! which is super fun,ive also played the demo.they both work great on my fire.I cant wait till its free again cuz my parents said it has 2 be free",1
A simple premise that is hard to master.  That being said it has a kids mode you can only jump up from. Perfect for letting your kids entertain them selves with worrying about them getting frustrated and hitting your phone.,1
"This app was a lot of fun, It took a little while to beat but it was fun the whole way.... First Abduction was a lot of fun too but this 1 I think is way better.",1
Go to settings and turn hi def mode to make it look a whole lot better. Great game to waste time with.,1
"title screen is okay, but all of the other screens are messed up.  shame since i played andenjoyed the first one",0
"I really loved the first game, and this one is just as good, but with some more fun features.  I've enjoyed every minute I've played this game!",1
This is a rip off of Doodle Jump Gamehpuse. I would like to give it a good review but this is merely a knockoff,0
"fun addicting game.  So much fun I could not stop playing even while laying in my hammock, I tilted the phone so much I went flying out.",1
"It is a simple and fun game.  I would not mind to pay $0.99, but it is free today, you have to get it.",1
very fun time killer. i had the free version and it was amazing! so glad its free today. the developers really did a great job on this game.,1
"It's better than the original and just so damn charming! Doodle jump are very similar, but my loyalties lie with this one.",1
"Loads of fun,  looks better than doodle jump.  I like the customizable animals. Also this game has a good campaign mode.",1
"Fantastic app to get for free thanks to Amazon! I would have happily paid if I knew how fun this was. Doodle Jump may be a bit more polished, but this game has so much more to do... Fun fun fun!",1
"I have all of the Abduction games, and this one is every bit as good as the others.The thing I like the most about it is the fact that you can load it up, play a couple of levels, then put it away all in a matter of minutes.  Perfect for on the go gaming",1
"This game is a bit repetitive, but perhaps there's only so much you can do in a game where you bounce around using the accelerometer. Taken for what it is, it is an excellent game, though, and I can see myself wasting quite a bit of time on a bus with th",1
"Improved graphics and game play from the original version, but still the same great game.  New features like trampolines are fun.I don't know why, but a lot of people like to troll the daily free game.  Perhaps they are developers of other games that are",1
"We've had Abduction for a long time as a not-quite-perfect substitute for Doodle-jump, so I didn't expect much out of this, but it's so fun! My son absolutely loves visiting the different countries and purchasing items at the ""store"". This is a really go",1
"I figured I would hate the game but once I started playing it, and I played it again and again till I couldn't get any further in the game. very fun!",1
Great game especially for free! Get it now and you will not regret it. Stupid twenty word limit needs to go.,1
I think this is the best game ever. I play it all the time and love jumping up and down. What better way to spend your time than save adorable animals. Best way to spend your time other than playing volleyball.,1
white box covering the screen. can not be played. otherwise works great on phones. I loved the original version of the game.,0
Just for the fact that this game uses profiles is 5 stars ! Now my whole family can compete for high scores! I really don't know why all games can't do this.This game is very fun also! Love the excelerometer use!,1
As of 2/7/12 this app doesn't work. it closes unexpectedly as I get to the main menu. my kindle has been a problem since I dropped it but all my other apps seem to be mine. would give it 5 stars but it doesn't work on my Fire tablet.,0
"Who doesn't love bouncing a cow around.  Wait, that doesn't sound right. But the game is great and I really enjoyed it.",1
what uh umm why when uh huh ummmm wtd what the heck.. all i have to say one sensible word about this app  SUCKS  dont waste your time with this. this is goofy game uninstall within seconds after playing,0
"This is the cutest game, ever. It's especially useful for killing time in queues and other similar situations, simple colourful gameplay, and it doesn't even need two hands or even your thumb - yay! And I have yet to see anything cuter than a cow wearing",1
"I originally had the first ones free trial which I loved. And being able to get the sequel for free is great. Yes it's a lot of repetition, but it gets harder and more rewarding with unlockable content and characters.The reason I like it more than Doodle",1
again: why does a game need permissions like reading my identity and internet access. I don't install such apps and give them automatically one star. We should teach them that spying doesn't pay.,0
"The original Abduction was a great game, and they managed to find a way to improve on it. I already bought this on the Droid marketplace, but I still can't complain. Great job, developers, keep up the good work, and props to Amazon on a very worthwhile f",1
"Fun, simple game! Worth the time to download, great to play when you have a few spare minutes.  Not much else to say.",1
"I really wanted to like this one. When it pauses for an incoming call, it breaks and needs a force close. Also while playing, the screen cleared (no cow or platforms, except for the end which was half off the screen and too early).  Finally Feint sucks. ",0
I haven't gotten this app but im writing in response to people who has and is giving the game low rating because they purchase the game too early.  i encountered that the other morning but was smart enough to WAIT you monkies! why would you go ahead and ,1
this app is fun and easy to use...photography &amp; collage are hobbies of mine...having the ability to make collage on my kindle fire is great!  another great app for expressions of creativity!,1
Keeps crashing and freezing up. up It will not let me add an image for the background. Now it won't return my money!!!! Very disappointed.,0
GREAT app. Developer has been very responsive over time as I've raised questions or made suggestion. I highly recommend this app!,1
"This app is great for someone who loves pictures like me.It's very easy unlike some other apps. I recommended to anyone,you won't regret it and it's free.",1
the first time i used it it was awsome! then everytime i clicked on it it said you must forclose. waste of money.,0
it is so fun I love it and so dose my sister we have a lot of fun on this and I think you should like it to,1
"This is an old version of this app. I checked on Google Play and it has been updated - VERSION 20120405 was done on April 5, 2012. I wrote to the developer and hopefully he will send the updated app to be tested by Amazon - then Amazon will offer us the ",1
"This isn't the type of game I normally play. That being said, I just played this game for 6 hours straight. Good graphics and controls. Fairly easy to figure out with a small learning curve. Totally worth 99c.",1
This game is addicting and very in depth. Got it as the free app of the day and would totally have paid over 5$ for it. I do wish the icon buttons were a little bigger but you get the hang if it. This is currently by guilty pleasure. Great time passer if,1
"Confusing and undocumented gameplay, lack of instructions, and no description of the game controls made this app unusable.  I'm uninstalling it.",0
with great graphics. some if the people here are complaining about this app being free on the android market. OK? I guess their time is precious and expensive  to whine about getting a FREE game.Just starting playing the game and it is okay. it works on ,1
"usually don't leave reviews, but i'm addicted to this game. At first, a little confusing as to what to do, but after two levels of the campaign, i couldn't get enough.",1
"all the praise and complaints of the top rated reviews really cover this app quite well.  there is quite a learning curve and trial by error, but if you stick with it the game certainly begins to shine.  Townsmen reminds me of Age of Empires for the PC. ",1
"I have been waiting to play an app like this. It is a great concept and it's fairly well executed, except some of the interface is very hard to hit with my fingers. This is a very fun game in that they fix the few bugs it does have then it will just be a",1
It wont download on my kindle fire I deleted three apps turned it off and nothing just the Sam error saying installation failed try shin so don't get waste of mouney,0
"Reading through the instructions, rules, and regulations takes forever!  Who could take the time to memorize all this AND have a LIFE?????",0
you guys don't know the difference between paid and free apps all I have to say is god help them for they know not what they do .  you're trying to say that amazon is trying to pull something over on us . for me it's a great game without the adds unlike ,1
Super fun addicting game!  Sorta reminds me a little bit of Age of Empires!  But overall a fun addicting game!,1
"This takes a little -- well, a lot, really -- time getting used to the controls. But after getting that down the game is a lot of fun, challenging, and quite the addicting little time-suck. Campaign mode is great to play and it is nice to drop into the o",1
this game makes it very hard to understand basic gameplay and gives me a headache due to poor graphics. developers could have done better.,0
"Works great on droid x. Different but lots of fun. As to the previous review, there's a free ad-supported version of the same game on android market. The paid version there currently costs $1.36 our something like that",1
at least 6 months ago when I scooped this title it was free on the android market. I don't know when they started charging. none the less this is a great game. easy to learn and the difficulty ramps up nicely. updated frequently too. half sim city/ half ,1
Glad that I never paid for this because it would've been a waste of money. There was a lot of potential in this game but it was all thrown aside by a shoddy amateur dev. Game interaction is nearly impossible and there is nothing intuitive here. In other ,0
"This was absolutely the most infuriating game to figure out, that I didnt uninstall immediately.I have had it about seven months. I keep playing it.Little changes make big differences, like what if I start my first farm with all meat, or build my manor h",1
"At first I was bored with it because learning how to play is never too fun, but once I got used to it, it became the best game ever (for Android)Highly addictive, fun and plays well usually.",1
"This game is addictive. flawless on vizio tablet, single core. Think of the pc game &quot;Civilization Revolution &quot;. Graphics are breath taking, I can't believe how it looks better than most of pc games, and consoles games that cost upwards of 64.00",1
I found this game to be very in debth for an app. I have been addicted for the last few hours.The game doesn't come with very clear instructions so it takes some patience to figure out what you need to do. I feel like I had a little better time than some,1
"And it's not just because I used to teach French!  This is a creative, challenging game that starts off very basic.  Mastery of the game takes a while - I played it through to the end of the campaign mode at least 5 times before learning enough to conque",1
"This game is both challenging and addicting! As a fan of some of the older strategy games, this is the first android game to even come close to meeting my expectations.",1
"I like this game, it's both entertaining and fun. It's not fast enough like an arcade action game that requires a power hungry processor so it saves the battery at the same time. I'd like to see more these RPGs, specially in the historical category that ",1
we could have a game with real people since I am really sick/of the cartoon folks. not downloaded for that reason but had to rate to mention my issue. real people can make a game better for many adults.,1
one of the best mobile games out there. engaging enough to keep you entertained for hours. definitely worth five stars,1
been having some weird dreams lately this really helped me make sense of my dream and what ike feeling very relieving to know and have my subconscious make better sense of events and how to solve problems in my life awsome app,1
it told me more about myself.gets right to the point.also u search for keywords that were in ur dream.I'm keeping this 1.it tells the meaning of ur dreams u had.great app.,1
I really love this dream app it pin pointed my dreams as soon as I found out what kind of dream I was having and I've looked up for other people too and it hit it right on the dot,1
I tried to install this app but a message came up stating Cannot install. Dream Dictionary has been corrupted. So yeah. Can't offer up a review on this one. Anyone else have this problem?,0
I really like looking up things in my dreams on this app. there is a lot of words although there are some that I couldn't find usually I can find a lot of the ones Im looking up. some of it actually makes sense as to why I dreamt that but other times it ,1
Just what I wantedjust how I wanted itI would recommend it to everyonein perfect condition I love it,1
This app really doesn't really tell you what ur dream means. If u want a good dream app get dream jourounal.,0
"Very poorly put together,not visually appealing at all.plus you have tons of advertisements popping up where it takes your eyes off of what you were searching for in the first place.thankfully it was free because if I'd of payed for this I'd be pissed.ri",0
"99% of what I look up isn't there, not even most colors!  Don't waste your time with this one. Dream Catcher is better, not great, but better than this.",0
"I am a very vivid dreamer and so it is a kick to look up what the meaning may or may not be!  SOmetimes, it is right on the money :)",1
"This can let you load all your basic health care needs for an emergency. On my kindle, it has a special lock feature that health care professionals can access without your pass code.",1
"Unlike my Samsung S4, the HTC Droid DNA seemed to have no option for displaying your information on the lock screen or letting someone who found your phone simply dial another number of yours to let you know they have it.This app solved that problem.I ac",1
An acquaintance recently lost her phone on a ride at Disneyland and was told good luck getting it back.  She had her ICE contacts accessible on the lock screen of her phone and Disneyland called one of her contacts the next morning to say they had  her p,1
looks good on the kindle fire...ideal for students. really nice free app. While you cqn get all this from google.com but this gets you there in fewer steps.,1
"if you want a periodic table for reference, here ya go. Straight, to the point, easy to use. Thanks guys!",1
It is complete and easy to understand. I like the feature of alphabetically finding the elements to learn in details about them.,1
This Periodic Table app is a very handy way to quickly view the Periodic Table. The app has an easy to use interface that allow you to select an element to get the pronunciation (clearly speaks the name) and it's properties. It also supports a search fun,1
"This is a great application, everything just works great, and is so useful for studying the periodic table, I use it in all the time and all the people will look me with envy, with their old-fashioned paper periodic tables, while we work with them.AWESOM",1
"Not only a table, but learning resources come with it as well. It's great for studying, it's an essential for chemistry.",1
I'm not a scientist or educated man but from a dirty faced old man's view - this is a pretty good record of what common folk need to remind them of what &#34;The Almighty&#34; built along time ago.,1
"Has everything I need in a small package. A really good reference app for your phone or tablet that can deliver all of the elements you could possibly need. I have it on my smartphone and my kindle. Never any problems with function, no funny permissions ",1
"The Periodic Table app installed and ran fine on my Kindle Fire. It worked well in both portrait and landscape modes. As a retired engineer, I don't really need a handy periodic table, but as a science lover, I've always been fascinated by them.This peri",1
"I am not a chemist so my opinion may not be as spot on as someone with more experience. I found this app to be very useful and complete for what it is. I would have liked the option to sort/identify according to various element properties, such as conduc",1
"This is a great resource for anyone interested in chemistry, physics, etc.  You not only have the periodic table but clicking on any element reveals a wealth of information.  And their are videos and other interesting information for anyone at any level.",1
"Memorizing the periodic table of the elements is a chemistry class basic.  The only way to do it is to drill, so make the drill convenient and fun with this app.  It works well on the Kindle Fire and is suitable for all ages.",1
this table is inaccurate some elements aren't real labeling is horrible no halogens! do not get this app I got a C on my science test and used this app to study,0
"i have a few written books on this subject and they are prettier, but not as handy as this on my kindle fire.",1
This app is great for the nursing students here in the hospital.  It's awesome to be able to simply pull up the resource quickly and timely.,1
"I'm guessing not many will need a periodic table and usually, I don't either. But there are times when I do. This was free.",1
This app was well designed. I am a student and find this easy to use very helpful and gives the amount of info needed for anyone starting out studying the elements!,1
this is a great help. it contains most of the information one would need and links to Wikipedia. the only thing that would make it better would be able to click on element and have the info page come up.,1
"As of the moment, this very well could be the best game I have on my Kindle Fire (And this is among games like Avatar and Asphalt 6).  This game is a little overpriced considering the amount of levels the game has.  However, I am very happy I bought it. ",1
This game is great on kindle fire and samsung vibrant. There is no way to be disappointed with this game.,1
"Fun game with great visuals and sound. I was expecting to not like the auto-aim, but they handled it pretty well and the game is still challenging.",1
Not compatible with the Android Velocity T301 Cruz 7-Inch Tablet as stated.  :( I guess it needs more RAM to run it.,0
"I tried the free version and it was good.  Distractingly good.  You always want to try just one more time to get that higher score, and it goes pretty fast, so if you mess up you can either restart of finish quick and start again.  It's a quick way to ki",1
"This game is really fun and I like it because there are 3 different styles of play so you don't get bored doing the same thing over and over again. Theres the timed target game, the original can knock down that gets increasingly more difficult, and what ",1
"I first got CK2 from Amazon for my Kindle Fire (not HD), and enjoyed it, and then got CK3 and loved it even more. Turns out someone swiped CK3 to put it on Amazon because I wrote to Infinite Dreams and found out CK3 was on Amazon illegally and that's why",1
I was relieved to find this app for Kindle Fire after searching among the other options. I bought it for the sync capabilities from and to Google Calendar. It syncs both ways. I can count the apps I've actually purchased and this has been worth every dim,1
"When I moved to Android OS two years ago, I used Astrid for my task list and Business Calendar for my scheduling.  When Astrid went out of business a few months ago, I decided to try CalenGoo.  If I'd known it had a very powerful to-do function, I would ",1
Awesome to have something calendarwise to share with my other electronics thru my gmail... I can switch between devices and still have my calendar with me,1
"I downloaded two other calendar apps for free to try, and just kept coming back to CalenGoo. I don't even use the Google calendar sync, so other apps would have worked, and may have cost less, but this one has all the features, reminders and customize-ab",1
only app that allows me to sync my google tasks between my fire and android phone.  calender looks great and it's much better than the stock android (even the one on jelly bean)!  I would recommend this to anyone.  Great buy,1
This calendar is amazing! I have it synced with my google calendar on my phone and kindle fire. I keep my to-do (tasks) list there also.  I don't know how many times it has saved my life with reminders! Spend the money...its worth it.,1
"Provides two way connectivity (over wifi) with Google Calendar.  Alarms and reminders and good stuff, oh My!  You need this.",1
"This app is more than a convenience.  I can *do* more with my life than before because Calengoo allows me to keep it all organized. I'm spending more time with my kids, I've said ""yes"" to volunteer opportunities, and I'm much more peaceful and happy.  It",1
couldn't get this to work on my kindle fire sad waste of $$.  save hour 6$ you wont get it back rather upset,0
"Got this recently as the free app of the day it is an extremely useful very easy to use, I'm able to integrate all of my calendars including my wifes calendar into mine so I can keep track of everything and adding things to the schedule is a breeze.",1
"I rarely purchase apps, but was aggravated because I could not find a calendar that  would sync with my google account  i paid $6 for an app for my 8.9"" Kindle and the calendar is so tiny i cant read it without zooming in.  I also have many of my calenda",0
"Communicates with all calendars (Google Calendar, Phone Calendar, etc.) Awesome widget options!I wouldn't be nearly as productive without it!",1
"While I don't like that I couldn't sync my google calendar onto my kindle calendar app, I'm not going to bump stars off this app for it. It's absolutely wonderful, does everything it's supposed to, and even tells you the local weather!",1
"Just got it today, so haven't had a chance to use it a lot, but it seems to do everything I need.  I like that the timezones are customizable.  The integrated to-do function is also very good to have.  The calendar and to-do sync very nicely with Google.",1
"This is exactly what I was looking for. It syncs flawlessly with my Gmail account, giving me instant access to both my calendar and my task list and it is very easy to use. I use it for my personal calendar, so I do not really need the full functionality",1
I've tried many apps to give me the same functionality as the Google calendar website and they were all lacking in some way that I stopped using them.  Finally one that works and stays in sync!,1
"I use Google Calendar online, and this app syncs seamlessly with my online calendar. I have the same app on my phone, so no matter where I am I can see my calendar, add/delete/change events, and it will send me reminders for upcoming events. The app is e",1
"I use this app every day, all day (and night), weekdays &amp; weekends (+ holidays). For business, family, medical, education, and every other little detail of, not only my life,  but - since it seamlessly integrates with my &amp; all connected Google ca",1
"AAA+++ The CalenGoo is very handy on the Tablet, it syncs with the other calendars (PC and the other Tablets). This way no matter where we look the information is there.",1
Calengoo does a great job in syncing with Google Calendar on the Kindle Fire.  It is wonderful because you can make appointments and you don't need to be online.  It makes it easy for my husband and I to keep track of our schedules.I'm not sure if I'll g,1
"One of the best calendar programs I have seen. It has so many settings to choose from that there isn't anything you can't do. It runs more smoothly if you enter your info with Google's account, but it will run well with your android service also. I parti",1
Have used this app for about a week.  Working great with both my husband's and my calendars on my kindle fire that syncs to our google calendars.  Very handy when you want to see the calendar on a bigger screen than ipod touch.  Several different views a,1
I've searched for an app that is easy to use and doesn't require tedious manual entry when I want to move an event to a different time/day. This fills that role and does it better than I'd hoped.I was hesitant about diving in and buying the app without t,1
I have used this app for quite a while and have had no problems with it. It is a great app and was well worth the money. I recommend this app to anyone who wants to keep their life organized.,1
Works PERFECT with my Kindle Fire. I have a busy and hectic life and this calendar app is the solution to keeping my appointments! Its highly customizeable and easy to sync with my Android phone and online Google account. BEST Google calendar app on the ,1
"Great application, although sometimes you have to be smarter than the app to figure out how to make it work right. :-) It took me a while and a bit of experimenting, but, I think it's great!",1
"Syncs great with Google Calendar.  I have been using the ""i"" version on my ipod, but I like this version even better.  It is easier to maneuver around.  I love having the widget on my home screen.  I just have to open my phone and there is my schedule fo",1
My only wish is that there was more customer support for the App. otherwise i Love it. I don't always have access to wifi so this app give me access to my Google calender off line.,1
"I wanted a simple calendar for my Kindle to record appointments and reminders.  After trying and deleting some free ones, I splurged on this one ($5.99).  I have been very happy with it.  It allows you to view by day, week, month, and agenda format with ",1
"Very customizable, highly functional, more settings than I've seen in ANY app I have to date on anything!  Offline editing of calendar with sync ability was important to me, and this fits the bill and more.  Worth every penny.Works great with my Nextbook",1
I struggled finding a calendar that would sync with my Outlook Calendar. When I finally found Calendar Transfer all became right with the world.The calendar functions are pretty straight forward with day/week/month views. There is also an agenda and task,1
I've been using Calengoo for more than a year on a first generation Kindle Fire and it works very well.  There was no problem installing it and I was able to immediately customize it so it syncs up with my Google calendar which is synced with two desktop,1
"If you have a lot of things to do, then you must use this app, you can synchronize your job. It is good app",1
I was wanting to use one calendar for my two computers and our two Kimble Fire pads.  Putting these CalenGoos on the Kimbles did the trick. Now whenever one calendar is changed all calendars change.  Thanks for a great addition to the calendar world.,1
"Mea culpa!  Mea culpa!  I had written a previous review stating how disappointed I was that CalenGoo would not sync on my Kindle Fire.  Can you imagine, the problem was BSAK?  In the Calengoo app, I had not marked all of the appropriate calendars to disp",1
"it does what it says, it has a nice UI and its suitable for everyone looking for an alternative. Would recomend.",1
I tried several other calendars for my kindle but although they synced on my android devices they would not sync on the kindle.  This one does!  So I'm happy.  Plus you can set email reminders which some other mobile calendar apps are missing.,1
